,target
19670,2
19671,3
19672,4
19673,5
19674,6
19675,7
19676,8
19677,9
19678,0
19679,1
19680,2
19681,3
19682,4
19683,5
19684,6
19685,7
19686,8
19687,9
19688,0
19689,1
19690,2
19691,3
19692,4
19693,5
19694,6
19695,7
19696,8
19697,9
19698,0
19699,1
19700,2
19701,3
19702,4
19703,5
19704,6
19705,7
19706,8
19707,9
19708,0
19709,1
19710,2
19711,3
19712,4
19713,5
19714,6
19715,7
19716,8
19717,9
19718,0
19719,1
19720,2
19721,3
19722,4
19723,5
19724,6
19725,7
19726,8
19727,9
19728,0
19729,1
19730,2
19731,3
19732,4
19733,5
19734,6
19735,7
19736,8
19737,9
19738,0
19739,1
19740,2
19741,3
19742,4
19743,5
19744,6
19745,7
19746,8
19747,9
19748,0
19749,1
19750,2
19751,3
19752,4
19753,5
19754,6
19755,7
19756,8
19757,9
19758,0
19759,1
19760,2
19761,3
19762,4
19763,5
19764,6
19765,7
19766,8
19767,9
19768,0
19769,1
19770,2
19771,3
19772,4
19773,5
19774,6
19775,7
19776,8
19777,9
19778,0
19779,1
19780,2
19781,3
19782,4
19783,5
19784,6
19785,7
19786,8
19787,9
19788,0
19789,1
19790,2
19791,3
19792,4
19793,5
19794,6
19795,7
19796,8
19797,9
19798,0
19799,1
19800,2
19801,3
19802,4
19803,5
19804,6
19805,7
19806,8
19807,9
19808,0
19809,1
19810,2
19811,3
19812,4
19813,5
19814,6
19815,7
19816,8
19817,9
19818,0
19819,1
19820,2
19821,3
19822,4
19823,5
19824,6
19825,7
19826,8
19827,9
19828,0
19829,1
19830,2
19831,3
19832,4
19833,5
19834,6
19835,7
19836,8
19837,9
19838,0
19839,1
19840,2
19841,3
19842,4
19843,5
19844,6
19845,7
19846,8
19847,9
19848,0
19849,1
19850,2
19851,3
19852,4
19853,5
19854,6
19855,7
19856,8
19857,9
19858,0
19859,1
19860,2
19861,3
19862,4
19863,5
19864,6
19865,7
19866,8
19867,9
19868,0
19869,1
19870,2
19871,3
19872,4
19873,5
19874,6
19875,7
19876,8
19877,9
19878,0
19879,1
19880,2
19881,3
19882,4
19883,5
19884,6
19885,7
19886,8
19887,9
19888,0
19889,1
19890,2
19891,3
19892,4
19893,5
19894,6
19895,7
19896,8
19897,9
19898,0
19899,1
19900,2
19901,3
19902,4
19903,5
19904,6
19905,7
19906,8
19907,9
19908,0
19909,1
19910,2
19911,3
19912,4
19913,5
19914,6
19915,7
19916,8
19917,9
19918,0
19919,1
19920,2
19921,3
19922,4
19923,5
19924,6
19925,7
19926,8
19927,9
19928,0
19929,1
19930,2
19931,3
19932,4
19933,5
19934,6
19935,7
19936,8
19937,9
19938,0
19939,1
19940,2
19941,3
19942,4
19943,5
19944,6
19945,7
19946,8
19947,9
19948,0
19949,1
19950,2
19951,3
19952,4
19953,5
19954,6
19955,7
19956,8
19957,9
19958,0
19959,1
19960,2
19961,3
19962,4
19963,5
19964,6
19965,7
19966,8
19967,9
19968,0
19969,1
19970,2
19971,3
19972,4
19973,5
19974,6
19975,7
19976,8
19977,9
19978,0
19979,1
19980,2
19981,3
19982,4
19983,5
19984,6
19985,7
19986,8
19987,9
19988,0
19989,1
19990,2
19991,3
19992,4
19993,5
19994,6
19995,7
19996,8
19997,9
19998,0
19999,1
20000,2
20001,3
20002,4
20003,5
20004,6
20005,7
20006,8
20007,9
20008,0
20009,1
20010,2
20011,3
20012,4
20013,5
20014,6
20015,7
20016,8
20017,9
20018,0
20019,1
20020,2
20021,3
20022,4
20023,5
20024,6
20025,7
20026,8
20027,9
20028,0
20029,1
20030,2
20031,3
20032,4
20033,5
20034,6
20035,7
20036,8
20037,9
20038,0
20039,1
20040,2
20041,3
20042,4
20043,5
20044,6
20045,7
20046,8
20047,9
20048,0
20049,1
20050,2
20051,3
20052,4
20053,5
20054,6
20055,7
20056,8
20057,9
20058,0
20059,1
20060,2
20061,3
20062,4
20063,5
20064,6
20065,7
20066,8
20067,9
20068,0
20069,1
20070,2
20071,3
20072,4
20073,5
20074,6
20075,7
20076,8
20077,9
20078,0
20079,1
20080,2
20081,3
20082,4
20083,5
20084,6
20085,7
20086,8
20087,9
20088,0
20089,1
20090,2
20091,3
20092,4
20093,5
20094,6
20095,7
20096,8
20097,9
20098,0
20099,1
20100,2
20101,3
20102,4
20103,5
20104,6
20105,7
20106,8
20107,9
20108,0
20109,1
20110,2
20111,3
20112,4
20113,5
20114,6
20115,7
20116,8
20117,9
20118,0
20119,1
20120,2
20121,3
20122,4
20123,5
20124,6
20125,7
20126,8
20127,9
20128,0
20129,1
20130,2
20131,3
20132,4
20133,5
20134,6
20135,7
20136,8
20137,9
20138,0
20139,1
20140,2
20141,3
20142,4
20143,5
20144,6
20145,7
20146,8
20147,9
20148,0
20149,1
20150,2
20151,3
20152,4
20153,5
20154,6
20155,7
20156,8
20157,9
20158,0
20159,1
20160,2
20161,3
20162,4
20163,5
20164,6
20165,7
20166,8
20167,9
20168,0
20169,1
20170,2
20171,3
20172,4
20173,5
20174,6
20175,7
20176,8
20177,9
20178,0
20179,1
20180,2
20181,3
20182,4
20183,5
20184,6
20185,7
20186,8
20187,9
20188,0
20189,1
20190,2
20191,3
20192,4
20193,5
20194,6
20195,7
20196,8
20197,9
20198,0
20199,1
20200,2
20201,3
20202,4
20203,5
20204,6
20205,7
20206,8
20207,9
20208,0
20209,1
20210,2
20211,3
20212,4
20213,5
20214,6
20215,7
20216,8
20217,9
20218,0
20219,1
20220,2
20221,3
20222,4
20223,5
20224,6
20225,7
20226,8
20227,9
20228,0
20229,1
20230,2
20231,3
20232,4
20233,5
20234,6
20235,7
20236,8
20237,9
20238,0
20239,1
20240,2
20241,3
20242,4
20243,5
20244,6
20245,7
20246,8
20247,9
20248,0
20249,1
20250,2
20251,3
20252,4
20253,5
20254,6
20255,7
20256,8
20257,9
20258,0
20259,1
20260,2
20261,3
20262,4
20263,5
20264,6
20265,7
20266,8
20267,9
20268,0
20269,1
20270,2
20271,3
20272,4
20273,5
20274,6
20275,7
20276,8
20277,9
20278,0
20279,1
20280,2
20281,3
20282,4
20283,5
20284,6
20285,7
20286,8
20287,9
20288,0
20289,1
20290,2
20291,3
20292,4
20293,5
20294,6
20295,7
20296,8
20297,9
20298,0
20299,1
20300,2
20301,3
20302,4
20303,5
20304,6
20305,7
20306,8
20307,9
20308,0
20309,1
20310,2
20311,3
20312,4
20313,5
20314,6
20315,7
20316,8
20317,9
20318,0
20319,1
20320,2
20321,3
20322,4
20323,5
20324,6
20325,7
20326,8
20327,9
20328,0
20329,1
20330,2
20331,3
20332,4
20333,5
20334,6
20335,7
20336,8
20337,9
20338,0
20339,1
20340,2
20341,3
20342,4
20343,5
20344,6
20345,7
20346,8
20347,9
20348,0
20349,1
20350,2
20351,3
20352,4
20353,5
20354,6
20355,7
20356,8
20357,9
20358,0
20359,1
20360,2
20361,3
20362,4
20363,5
20364,6
20365,7
20366,8
20367,9
20368,0
20369,1
20370,2
20371,3
20372,4
20373,5
20374,6
20375,7
20376,8
20377,9
20378,0
20379,1
20380,2
20381,3
20382,4
20383,5
20384,6
20385,7
20386,8
20387,9
20388,0
20389,1
20390,2
20391,3
20392,4
20393,5
20394,6
20395,7
20396,8
20397,9
20398,0
20399,1
20400,2
20401,3
20402,4
20403,5
20404,6
20405,7
20406,8
20407,9
20408,0
20409,1
20410,2
20411,3
20412,4
20413,5
20414,6
20415,7
20416,8
20417,9
20418,0
20419,1
20420,2
20421,3
20422,4
20423,5
20424,6
20425,7
20426,8
20427,9
20428,0
20429,1
20430,2
20431,3
20432,4
20433,5
20434,6
20435,7
20436,8
20437,9
20438,0
20439,1
20440,2
20441,3
20442,4
20443,5
20444,6
20445,7
20446,8
20447,9
20448,0
20449,1
20450,2
20451,3
20452,4
20453,5
20454,6
20455,7
20456,8
20457,9
20458,0
20459,1
20460,2
20461,3
20462,4
20463,5
20464,6
20465,7
20466,8
20467,9
20468,0
20469,1
20470,2
20471,3
20472,4
20473,5
20474,6
20475,7
20476,8
20477,9
20478,0
20479,1
20480,2
20481,3
20482,4
20483,5
20484,6
20485,7
20486,8
20487,9
20488,0
20489,1
20490,2
20491,3
20492,4
20493,5
20494,6
20495,7
20496,8
20497,9
20498,0
20499,1
20500,2
20501,3
20502,4
20503,5
20504,6
20505,7
20506,8
20507,9
20508,0
20509,1
20510,2
20511,3
20512,4
20513,5
20514,6
20515,7
20516,8
20517,9
20518,0
20519,1
20520,2
20521,3
20522,4
20523,5
20524,6
20525,7
20526,8
20527,9
20528,0
20529,1
20530,2
20531,3
20532,4
20533,5
20534,6
20535,7
20536,8
20537,9
20538,0
20539,1
20540,2
20541,3
20542,4
20543,5
20544,6
20545,7
20546,8
20547,9
20548,0
20549,1
20550,2
20551,3
20552,4
20553,5
20554,6
20555,7
20556,8
20557,9
20558,0
20559,1
20560,2
20561,3
20562,4
20563,5
20564,6
20565,7
20566,8
20567,9
20568,0
20569,1
20570,2
20571,3
20572,4
20573,5
20574,6
20575,7
20576,8
20577,9
20578,0
20579,1
20580,2
20581,3
20582,4
20583,5
20584,6
20585,7
20586,8
20587,9
20588,0
20589,1
20590,2
20591,3
20592,4
20593,5
20594,6
20595,7
20596,8
20597,9
20598,0
20599,1
20600,2
20601,3
20602,4
20603,5
20604,6
20605,7
20606,8
20607,9
20608,0
20609,1
20610,2
20611,3
20612,4
20613,5
20614,6
20615,7
20616,8
20617,9
20618,0
20619,1
20620,2
20621,3
20622,4
20623,5
20624,6
20625,7
20626,8
20627,9
20628,0
20629,1
20630,2
20631,3
20632,4
20633,5
20634,6
20635,7
20636,8
20637,9
20638,0
20639,1
20640,2
20641,3
20642,4
20643,5
20644,6
20645,7
20646,8
20647,9
20648,0
20649,1
20650,2
20651,3
20652,4
20653,5
20654,6
20655,7
20656,8
20657,9
20658,0
20659,1
20660,2
20661,3
20662,4
20663,5
20664,6
20665,7
20666,8
20667,9
20668,0
20669,1
20670,2
20671,3
20672,4
20673,5
20674,6
20675,7
20676,8
20677,9
20678,0
20679,1
20680,2
20681,3
20682,4
20683,5
20684,6
20685,7
20686,8
20687,9
20688,0
20689,1
20690,2
20691,3
20692,4
20693,5
20694,6
20695,7
20696,8
20697,9
20698,0
20699,1
20700,2
20701,3
20702,4
20703,5
20704,6
20705,7
20706,8
20707,9
20708,0
20709,1
20710,2
20711,3
20712,4
20713,5
20714,6
20715,7
20716,8
20717,9
20718,0
20719,1
20720,2
20721,3
20722,4
20723,5
20724,6
20725,7
20726,8
20727,9
20728,0
20729,1
20730,2
20731,3
20732,4
20733,5
20734,6
20735,7
20736,8
20737,9
20738,0
20739,1
20740,2
20741,3
20742,4
20743,5
20744,6
20745,7
20746,8
20747,9
20748,0
20749,1
20750,2
20751,3
20752,4
20753,5
20754,6
20755,7
20756,8
20757,9
20758,0
20759,1
20760,2
20761,3
20762,4
20763,5
20764,6
20765,7
20766,8
20767,9
20768,0
20769,1
20770,2
20771,3
20772,4
20773,5
20774,6
20775,7
20776,8
20777,9
20778,0
20779,1
20780,2
20781,3
20782,4
20783,5
20784,6
20785,7
20786,8
20787,9
20788,0
20789,1
20790,2
20791,3
20792,4
20793,5
20794,6
20795,7
20796,8
20797,9
20798,0
20799,1
20800,2
20801,3
20802,4
20803,5
20804,6
20805,7
20806,8
20807,9
20808,0
20809,1
20810,2
20811,3
20812,4
20813,5
20814,6
20815,7
20816,8
20817,9
20818,0
20819,1
20820,2
20821,3
20822,4
20823,5
20824,6
20825,7
20826,8
20827,9
20828,0
20829,1
20830,2
20831,3
20832,4
20833,5
20834,6
20835,7
20836,8
20837,9
20838,0
20839,1
20840,2
20841,3
20842,4
20843,5
20844,6
20845,7
20846,8
20847,9
20848,0
20849,1
20850,2
20851,3
20852,4
20853,5
20854,6
20855,7
20856,8
20857,9
20858,0
20859,1
20860,2
20861,3
20862,4
20863,5
20864,6
20865,7
20866,8
20867,9
20868,0
20869,1
20870,2
20871,3
20872,4
20873,5
20874,6
20875,7
20876,8
20877,9
20878,0
20879,1
20880,2
20881,3
20882,4
20883,5
20884,6
20885,7
20886,8
20887,9
20888,0
20889,1
20890,2
20891,3
20892,4
20893,5
20894,6
20895,7
20896,8
20897,9
20898,0
20899,1
20900,2
20901,3
20902,4
20903,5
20904,6
20905,7
20906,8
20907,9
20908,0
20909,1
20910,2
20911,3
20912,4
20913,5
20914,6
20915,7
20916,8
20917,9
20918,0
20919,1
20920,2
20921,3
20922,4
20923,5
20924,6
20925,7
20926,8
20927,9
20928,0
20929,1
20930,2
20931,3
20932,4
20933,5
20934,6
20935,7
20936,8
20937,9
20938,0
20939,1
20940,2
20941,3
20942,4
20943,5
20944,6
20945,7
20946,8
20947,9
20948,0
20949,1
20950,2
20951,3
20952,4
20953,5
20954,6
20955,7
20956,8
20957,9
20958,0
20959,1
20960,2
20961,3
20962,4
20963,5
20964,6
20965,7
20966,8
20967,9
20968,0
20969,1
20970,2
20971,3
20972,4
20973,5
20974,6
20975,7
20976,8
20977,9
20978,0
20979,1
20980,2
20981,3
20982,4
20983,5
20984,6
20985,7
20986,8
20987,9
20988,0
20989,1
20990,2
20991,3
20992,4
20993,5
20994,6
20995,7
20996,8
20997,9
20998,0
20999,1
21000,2
21001,3
21002,4
21003,5
21004,6
21005,7
21006,8
21007,9
21008,0
21009,1
21010,2
21011,3
21012,4
21013,5
21014,6
21015,7
21016,8
21017,9
21018,0
21019,1
21020,2
21021,3
21022,4
21023,5
21024,6
21025,7
21026,8
21027,9
21028,0
21029,1
21030,2
21031,3
21032,4
21033,5
21034,6
21035,7
21036,8
21037,9
21038,0
21039,1
21040,2
21041,3
21042,4
21043,5
21044,6
21045,7
21046,8
21047,9
21048,0
21049,1
21050,2
21051,3
21052,4
21053,5
21054,6
21055,7
21056,8
21057,9
21058,0
21059,1
21060,2
21061,3
21062,4
21063,5
21064,6
21065,7
21066,8
21067,9
21068,0
21069,1
21070,2
21071,3
21072,4
21073,5
21074,6
21075,7
21076,8
21077,9
21078,0
21079,1
21080,2
21081,3
21082,4
21083,5
21084,6
21085,7
21086,8
21087,9
21088,0
21089,1
21090,2
21091,3
21092,4
21093,5
21094,6
21095,7
21096,8
21097,9
21098,0
21099,1
21100,2
21101,3
21102,4
21103,5
21104,6
21105,7
21106,8
21107,9
21108,0
21109,1
21110,2
21111,3
21112,4
21113,5
21114,6
21115,7
21116,8
21117,9
21118,0
21119,1
21120,2
21121,3
21122,4
21123,5
21124,6
21125,7
21126,8
21127,9
21128,0
21129,1
21130,2
21131,3
21132,4
21133,5
21134,6
21135,7
21136,8
21137,9
21138,0
21139,1
21140,2
21141,3
21142,4
21143,5
21144,6
21145,7
21146,8
21147,9
21148,0
21149,1
21150,2
21151,3
21152,4
21153,5
21154,6
21155,7
21156,8
21157,9
21158,0
21159,1
21160,2
21161,3
21162,4
21163,5
21164,6
21165,7
21166,8
21167,9
21168,0
21169,1
21170,2
21171,3
21172,4
21173,5
21174,6
21175,7
21176,8
21177,9
21178,0
21179,1
21180,2
21181,3
21182,4
21183,5
21184,6
21185,7
21186,8
21187,9
21188,0
21189,1
21190,2
21191,3
21192,4
21193,5
21194,6
21195,7
21196,8
21197,9
21198,0
21199,1
21200,2
21201,3
21202,4
21203,5
21204,6
21205,7
21206,8
21207,9
21208,0
21209,1
21210,2
21211,3
21212,4
21213,5
21214,6
21215,7
21216,8
21217,9
21218,0
21219,1
21220,2
21221,3
21222,4
21223,5
21224,6
21225,7
21226,8
21227,9
21228,0
21229,1
21230,2
21231,3
21232,4
21233,5
21234,6
21235,7
21236,8
21237,9
21238,0
21239,1
21240,2
21241,3
21242,4
21243,5
21244,6
21245,7
21246,8
21247,9
21248,0
21249,1
21250,2
21251,3
21252,4
21253,5
21254,6
21255,7
21256,8
21257,9
21258,0
21259,1
21260,2
21261,3
21262,4
21263,5
21264,6
21265,7
21266,8
21267,9
21268,0
21269,1
21270,2
21271,3
21272,4
21273,5
21274,6
21275,7
21276,8
21277,9
21278,0
21279,1
21280,2
21281,3
21282,4
21283,5
21284,6
21285,7
21286,8
21287,9
21288,0
21289,1
21290,2
21291,3
21292,4
21293,5
21294,6
21295,7
21296,8
21297,9
21298,0
21299,1
21300,2
21301,3
21302,4
21303,5
21304,6
21305,7
21306,8
21307,9
21308,0
21309,1
21310,2
21311,3
21312,4
21313,5
21314,6
21315,7
21316,8
21317,9
21318,0
21319,1
21320,2
21321,3
21322,4
21323,5
21324,6
21325,7
21326,8
21327,9
21328,0
21329,1
21330,2
21331,3
21332,4
21333,5
21334,6
21335,7
21336,8
21337,9
21338,0
21339,1
21340,2
21341,3
21342,4
21343,5
21344,6
21345,7
21346,8
21347,9
21348,0
21349,1
21350,2
21351,3
21352,4
21353,5
21354,6
21355,7
21356,8
21357,9
21358,0
21359,1
21360,2
21361,3
21362,4
21363,5
21364,6
21365,7
21366,8
21367,9
21368,0
21369,1
21370,2
21371,3
21372,4
21373,5
21374,6
21375,7
21376,8
21377,9
21378,0
21379,1
21380,2
21381,3
21382,4
21383,5
21384,6
21385,7
21386,8
21387,9
21388,0
21389,1
21390,2
21391,3
21392,4
21393,5
21394,6
21395,7
21396,8
21397,9
21398,0
21399,1
21400,2
21401,3
21402,4
21403,5
21404,6
21405,7
21406,8
21407,9
21408,0
21409,1
21410,2
21411,3
21412,4
21413,5
21414,6
21415,7
21416,8
21417,9
21418,0
21419,1
21420,2
21421,3
21422,4
21423,5
21424,6
21425,7
21426,8
21427,9
21428,0
21429,1
21430,2
21431,3
21432,4
21433,5
21434,6
21435,7
21436,8
21437,9
21438,0
21439,1
21440,2
21441,3
21442,4
21443,5
21444,6
21445,7
21446,8
21447,9
21448,0
21449,1
21450,2
21451,3
21452,4
21453,5
21454,6
21455,7
21456,8
21457,9
21458,0
21459,1
21460,2
21461,3
21462,4
21463,5
21464,6
21465,7
21466,8
21467,9
21468,0
21469,1
21470,2
21471,3
21472,4
21473,5
21474,6
21475,7
21476,8
21477,9
21478,0
21479,1
21480,2
21481,3
21482,4
21483,5
21484,6
21485,7
21486,8
21487,9
21488,0
21489,1
21490,2
21491,3
21492,4
21493,5
21494,6
21495,7
21496,8
21497,9
21498,0
21499,1
21500,2
21501,3
21502,4
21503,5
21504,6
21505,7
21506,8
21507,9
21508,0
21509,1
21510,2
21511,3
21512,4
21513,5
21514,6
21515,7
21516,8
21517,9
21518,0
21519,1
21520,2
21521,3
21522,4
21523,5
21524,6
21525,7
21526,8
21527,9
21528,0
21529,1
21530,2
21531,3
21532,4
21533,5
21534,6
21535,7
21536,8
21537,9
21538,0
21539,1
21540,2
21541,3
21542,4
21543,5
21544,6
21545,7
21546,8
21547,9
21548,0
21549,1
21550,2
21551,3
21552,4
21553,5
21554,6
21555,7
21556,8
21557,9
21558,0
21559,1
21560,2
21561,3
21562,4
21563,5
21564,6
21565,7
21566,8
21567,9
21568,0
21569,1
21570,2
21571,3
21572,4
21573,5
21574,6
21575,7
21576,8
21577,9
21578,0
21579,1
21580,2
21581,3
21582,4
21583,5
21584,6
21585,7
21586,8
21587,9
21588,0
21589,1
21590,2
21591,3
21592,4
21593,5
21594,6
21595,7
21596,8
21597,9
21598,0
21599,1
21600,2
21601,3
21602,4
21603,5
21604,6
21605,7
21606,8
21607,9
21608,0
21609,1
21610,2
21611,3
21612,4
21613,5
21614,6
21615,7
21616,8
21617,9
21618,0
21619,1
21620,2
21621,3
21622,4
21623,5
21624,6
21625,7
21626,8
21627,9
21628,0
21629,1
21630,2
21631,3
21632,4
21633,5
21634,6
21635,7
21636,8
21637,9
21638,0
21639,1
21640,2
21641,3
21642,4
21643,5
21644,6
21645,7
21646,8
21647,9
21648,0
21649,1
21650,2
21651,3
21652,4
21653,5
21654,6
21655,7
21656,8
21657,9
21658,0
21659,1
21660,2
21661,3
21662,4
21663,5
21664,6
21665,7
21666,8
21667,9
21668,0
21669,1
21670,2
21671,3
21672,4
21673,5
21674,6
21675,7
21676,8
21677,9
21678,0
21679,1
21680,2
21681,3
21682,4
21683,5
21684,6
21685,7
21686,8
21687,9
21688,0
21689,1
21690,2
21691,3
21692,4
21693,5
21694,6
21695,7
21696,8
21697,9
21698,0
21699,1
21700,2
21701,3
21702,4
21703,5
21704,6
21705,7
21706,8
21707,9
21708,0
21709,1
21710,2
21711,3
21712,4
21713,5
21714,6
21715,7
21716,8
21717,9
21718,0
21719,1
21720,2
21721,3
21722,4
21723,5
21724,6
21725,7
21726,8
21727,9
21728,0
21729,1
21730,2
21731,3
21732,4
21733,5
21734,6
21735,7
21736,8
21737,9
21738,0
21739,1
21740,2
21741,3
21742,4
21743,5
21744,6
21745,7
21746,8
21747,9
21748,0
21749,1
21750,2
21751,3
21752,4
21753,5
21754,6
21755,7
21756,8
21757,9
21758,0
21759,1
21760,2
21761,3
21762,4
21763,5
21764,6
21765,7
21766,8
21767,9
21768,0
21769,1
21770,2
21771,3
21772,4
21773,5
21774,6
21775,7
21776,8
21777,9
21778,0
21779,1
21780,2
21781,3
21782,4
21783,5
21784,6
21785,7
21786,8
21787,9
21788,0
21789,1
21790,2
21791,3
21792,4
21793,5
21794,6
21795,7
21796,8
21797,9
21798,0
21799,1
21800,2
21801,3
21802,4
21803,5
21804,6
21805,7
21806,8
21807,9
21808,0
21809,1
21810,2
21811,3
21812,4
21813,5
21814,6
21815,7
21816,8
21817,9
21818,0
21819,1
21820,2
21821,3
21822,4
21823,5
21824,6
21825,7
21826,8
21827,9
21828,0
21829,1
21830,2
21831,3
21832,4
21833,5
21834,6
21835,7
21836,8
21837,9
21838,0
21839,1
21840,2
21841,3
21842,4
21843,5
21844,6
21845,7
21846,8
21847,9
21848,0
21849,1
21850,2
21851,3
21852,4
21853,5
21854,6
21855,7
21856,8
21857,9
21858,0
21859,1
21860,2
21861,3
21862,4
21863,5
21864,6
21865,7
21866,8
21867,9
21868,0
21869,1
21870,2
21871,3
21872,4
21873,5
21874,6
21875,7
21876,8
21877,9
21878,0
21879,1
21880,2
21881,3
21882,4
21883,5
21884,6
21885,7
21886,8
21887,9
21888,0
21889,1
21890,2
21891,3
21892,4
21893,5
21894,6
21895,7
21896,8
21897,9
21898,0
21899,1
21900,2
21901,3
21902,4
21903,5
21904,6
21905,7
21906,8
21907,9
21908,0
21909,1
21910,2
21911,3
21912,4
21913,5
21914,6
21915,7
21916,8
21917,9
21918,0
21919,1
21920,2
21921,3
21922,4
21923,5
21924,6
21925,7
21926,8
21927,9
21928,0
21929,1
21930,2
21931,3
21932,4
21933,5
21934,6
21935,7
21936,8
21937,9
21938,0
21939,1
21940,2
21941,3
21942,4
21943,5
21944,6
21945,7
21946,8
21947,9
21948,0
21949,1
21950,2
21951,3
21952,4
21953,5
21954,6
21955,7
21956,8
21957,9
21958,0
21959,1
21960,2
21961,3
21962,4
21963,5
21964,6
21965,7
21966,8
21967,9
21968,0
21969,1
21970,2
21971,3
21972,4
21973,5
21974,6
21975,7
21976,8
21977,9
21978,0
21979,1
21980,2
21981,3
21982,4
21983,5
21984,6
21985,7
21986,8
21987,9
21988,0
21989,1
21990,2
21991,3
21992,4
21993,5
21994,6
21995,7
21996,8
21997,9
21998,0
21999,1
22000,2
22001,3
22002,4
22003,5
22004,6
22005,7
22006,8
22007,9
22008,0
22009,1
22010,2
22011,3
22012,4
22013,5
22014,6
22015,7
22016,8
22017,9
22018,0
22019,1
22020,2
22021,3
22022,4
22023,5
22024,6
22025,7
22026,8
22027,9
22028,0
22029,1
22030,2
22031,3
22032,4
22033,5
22034,6
22035,7
22036,8
22037,9
22038,0
22039,1
22040,2
22041,3
22042,4
22043,5
22044,6
22045,7
22046,8
22047,9
22048,0
22049,1
22050,2
22051,3
22052,4
22053,5
22054,6
22055,7
22056,8
22057,9
22058,0
22059,1
22060,2
22061,3
22062,4
22063,5
22064,6
22065,7
22066,8
22067,9
22068,0
22069,1
22070,2
22071,3
22072,4
22073,5
22074,6
22075,7
22076,8
22077,9
22078,0
22079,1
22080,2
22081,3
22082,4
22083,5
22084,6
22085,7
22086,8
22087,9
22088,0
22089,1
22090,2
22091,3
22092,4
22093,5
22094,6
22095,7
22096,8
22097,9
22098,0
22099,1
22100,2
22101,3
22102,4
22103,5
22104,6
22105,7
22106,8
22107,9
22108,0
22109,1
22110,2
22111,3
22112,4
22113,5
22114,6
22115,7
22116,8
22117,9
22118,0
22119,1
22120,2
22121,3
22122,4
22123,5
22124,6
22125,7
22126,8
22127,9
22128,0
22129,1
22130,2
22131,3
22132,4
22133,5
22134,6
22135,7
22136,8
22137,9
22138,0
22139,1
22140,2
22141,3
22142,4
22143,5
22144,6
22145,7
22146,8
22147,9
22148,0
22149,1
22150,2
22151,3
22152,4
22153,5
22154,6
22155,7
22156,8
22157,9
22158,0
22159,1
22160,2
22161,3
22162,4
22163,5
22164,6
22165,7
22166,8
22167,9
22168,0
22169,1
22170,2
22171,3
22172,4
22173,5
22174,6
22175,7
22176,8
22177,9
22178,0
22179,1
22180,2
22181,3
22182,4
22183,5
22184,6
22185,7
22186,8
22187,9
22188,0
22189,1
22190,2
22191,3
22192,4
22193,5
22194,6
22195,7
22196,8
22197,9
22198,0
22199,1
22200,2
22201,3
22202,4
22203,5
22204,6
22205,7
22206,8
22207,9
22208,0
22209,1
22210,2
22211,3
22212,4
22213,5
22214,6
22215,7
22216,8
22217,9
22218,0
22219,1
22220,2
22221,3
22222,4
22223,5
22224,6
22225,7
22226,8
22227,9
22228,0
22229,1
22230,2
22231,3
22232,4
22233,5
22234,6
22235,7
22236,8
22237,9
22238,0
22239,1
22240,2
22241,3
22242,4
22243,5
22244,6
22245,7
22246,8
22247,9
22248,0
22249,1
22250,2
22251,3
22252,4
22253,5
22254,6
22255,7
22256,8
22257,9
22258,0
22259,1
22260,2
22261,3
22262,4
22263,5
22264,6
22265,7
22266,8
22267,9
22268,0
22269,1
22270,2
22271,3
22272,4
22273,5
22274,6
22275,7
22276,8
22277,9
22278,0
22279,1
22280,2
22281,3
22282,4
22283,5
22284,6
22285,7
22286,8
22287,9
22288,0
22289,1
22290,2
22291,3
22292,4
22293,5
22294,6
22295,7
22296,8
22297,9
22298,0
22299,1
22300,2
22301,3
22302,4
22303,5
22304,6
22305,7
22306,8
22307,9
22308,0
22309,1
22310,2
22311,3
22312,4
22313,5
22314,6
22315,7
22316,8
22317,9
22318,0
22319,1
22320,2
22321,3
22322,4
22323,5
22324,6
22325,7
22326,8
22327,9
22328,0
22329,1
22330,2
22331,3
22332,4
22333,5
22334,6
22335,7
22336,8
22337,9
22338,0
22339,1
22340,2
22341,3
22342,4
22343,5
22344,6
22345,7
22346,8
22347,9
22348,0
22349,1
22350,2
22351,3
22352,4
22353,5
22354,6
22355,7
22356,8
22357,9
22358,0
22359,1
22360,2
22361,3
22362,4
22363,5
22364,6
22365,7
22366,8
22367,9
22368,0
22369,1
22370,2
22371,3
22372,4
22373,5
22374,6
22375,7
22376,8
22377,9
22378,0
22379,1
22380,2
22381,3
22382,4
22383,5
22384,6
22385,7
22386,8
22387,9
22388,0
22389,1
22390,2
22391,3
22392,4
22393,5
22394,6
22395,7
22396,8
22397,9
22398,0
22399,1
22400,2
22401,3
22402,4
22403,5
22404,6
22405,7
22406,8
22407,9
22408,0
22409,1
22410,2
22411,3
22412,4
22413,5
22414,6
22415,7
22416,8
22417,9
22418,0
22419,1
22420,2
22421,3
22422,4
22423,5
22424,6
22425,7
22426,8
22427,9
22428,0
22429,1
22430,2
22431,3
22432,4
22433,5
22434,6
22435,7
22436,8
22437,9
22438,0
22439,1
22440,2
22441,3
22442,4
22443,5
22444,6
22445,7
22446,8
22447,9
22448,0
22449,1
22450,2
22451,3
22452,4
22453,5
22454,6
22455,7
22456,8
22457,9
22458,0
22459,1
22460,2
22461,3
22462,4
22463,5
22464,6
22465,7
22466,8
22467,9
22468,0
